0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,1016,1298,1400,1166,1682,2042,769,283,726,555,112,85,508,25,148,258,1261,1503,1280,366,1034,769,2294,739,576,219,468,907,81,429,32,-803,1414,-8175,82,-217,-54
1843,912,1165,1533,1346,1758,2057,939,362,776,691,136,82,586,25,195,100,1121,1399,958,174,882,676,2093,970,827,353,634,1085,119,560,50,-814,1387,-8158,76,-200,-53
1848,903,1159,1535,1350,1764,2056,946,366,780,695,137,80,584,25,195,99,1119,1396,945,167,870,672,2087,968,836,356,643,1097,120,570,52,-811,1388,-8181,70,-209,-42
1846,902,1157,1539,1349,1768,2056,952,368,780,699,137,81,588,25,196,97,1115,1395,935,166,863,665,2081,973,839,359,647,1103,122,579,51,-802,1401,-8199,79,-201,-61
1841,898,1157,1539,1345,1769,2055,953,371,780,702,140,84,587,25,196,94,1113,1389,925,163,861,667,2076,979,845,361,649,1108,123,583,52,-847,1404,-8186,64,-201,-17
