0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,1011,1328,1355,1094,1613,1929,714,309,709,516,100,89,481,25,155,235,1344,1579,1315,446,1194,1007,2344,677,496,153,450,909,79,300,31,-812,1372,-8168,74,-218,-37
1900,949,1245,1457,1273,1657,1923,845,377,732,607,113,85,543,25,198,164,1242,1477,1146,261,1088,938,2179,835,697,288,542,1066,104,446,57,-842,1345,-8167,77,-211,-34
1902,947,1237,1461,1274,1664,1925,846,376,730,612,113,85,543,25,199,162,1237,1475,1131,257,1088,937,2174,841,706,289,550,1074,105,452,57,-813,1369,-8166,76,-209,-45
1896,942,1234,1470,1273,1662,1926,849,377,730,613,112,85,545,25,200,157,1232,1475,1114,249,1085,930,2169,846,716,292,555,1079,105,454,59,-832,1377,-8160,79,-190,-61
1896,938,1232,1480,1280,1667,1918,854,376,734,616,114,83,545,25,200,151,1227,1474,1086,238,1075,929,2162,854,721,300,560,1080,104,460,61,-832,1366,-8170,79,-227,-52
